Household,"Cello Orchid Center Table (Sandalwood Brown) Color:Sandalwood Brown   Cello furniture brings convenience and style to your interiors. Elegant and functional furniture, this centre table is well crafted and designed."
Household,"Symphony Ice Cube 27 Ltrs Air Cooler (White/Blue) High efficiency honeycomb cooling pad on three sides. Apart from having this first in the personal cooling category, Ice Cube XL functions with the lowest levels of noise. Bring home this compact, yet mobile power house for a breezy, relaxing experience."
Household,"Gliese Magic - 24 Watt Room Air Purifier With Hepa Filter & Pm 2.5 Meter (Classic White) Enjoy the freshness and purity of clean air in your home with Gliese Magic Air Purification system. Specially designed for Indian Cities. This is a must have for homes with kids, senior citizens, pets and family members suffering from asthma, cough and other respiratory conditions."
Household,"Goank Plastic Mini Electric Table Fan (Multicolour, Standard Size) The 3-in-1 rechargeable fan is a solution for oi and summer weather. It helps you just blow the fan, just use as a light and light as a flashlight, making your work and study more effective. The fan is made of soft plastic so it is safe for the user, even when touching while the fan is spinning."
Household,"USHA Plastic Fiber Tower Fans (White and Black) This 100% copper motor for longer life 35W Warranty: 1 year Compact, sleek and attractive design for high air delivery fuse to auto-protect motor during thermal overloading Tubular centrifugal blower helps the fan sport a space-saving design."
Household,"Skyfish Penguin Shaped Mini Air Freshener Humidifier with LED Night Light for Car, Home and Office With the humidification and aromatherapy function,added the oil and water, etopsell humidifier will release the fine mist which can remove static electricity, reduce the radiation of the electronic product,as well as the air pollution of the formaldehyde and other harmful gas in the air. It is beneficial for human eye and skin care; light fragrance can soothe the mood, relax the spirit, and metabolism.a healthy lifestyle gadget which is great for your home, office and car. Quantity: a set - material: abs plastic - you can drop the aroma oil into the water to make the air fresher.(Aroma oil is not included.) - remove unfavorable odors and smells. - increase humidity of air. - moisturizing your skin. - very portable and easy to use. - a healthy lifestyle gadget,it is great for your home,office,ect. -appearance material: abs -size: 8.7 x 8.7 x 11.7 cm -weight: 150g -capacity: 260 ml -spray amount: 25 ml/ hour -operating voltage: 5 v (USB) package list: 1 x usb power cable 1 x humidifier 1 x instruction"
Household,"aerofresh Compatible HEPA Filter for Xiaomi Mi Air Purifier COMPATIBLE REPLACEMENT FILTER FOR Xiaomi air purifiers, This is not a Xiaomi OEM product and is not covered under any Xiaomi manufacturer’s warranty. The Xiaomi brand names and logos are the registered trademarks of their respective owners. This is a high-quality replacement part. This filter is absolutely essential for allergy sufferers designed to filter PM 2.5 smoke, dust, pet dander, pollen, mold pores, fabric and other allergen airborne elements."
Household,Philips FY3433 NanoProtect 3000 Series True HEPA3 Filter for Air Purifier (Multicolor)
Household,Sharp Replacement Filter Set for Sharp Plasmacluster Air Purifier Sharp Filter Set for Sharp Plasmacluster Air Purifier Model FU-A80E. It helps to purify the air and ensures a healthy atmosphere.
Household,"Singer Quartz Heat Glow Plus 800-Watt Room Heater (White) Singer quartz room heater heat glow plus can effectively heat the surrounding to make it cozy and comfortable. This product keep you warm and active during winters. It consumes very less wattage. It has dual power mode, can run on 800 watts and as low as 400 watts as well. It is easy to carry and easy to use, the noiseless operation makes it convenient to use."
Household,"Or-pat OEH-1220 Room Heater ( White) Multi-function notebook table could be used as a portable laptop table, laptop holder, bed table, reading table and many more. Also suitable for car and traveling purpose. Perfect for sofa, bed, car, floor or elsewhere when using notebook, reading, writing, eating or drawing desk made of french wood wide application, can not only be used as a cooler, but also as a laptop /reading table in family and school, in an office and a car and travel. Easy setup within seconds foldable in desk and legs, small in vol, easy to take. Suitable for all size notebooks. Aluminium stand for better performance"
Household,"FAVY LAURELS Room HALOGEN HEATER with 3 Heating Element & Settings | 220-230v 50/60hz 1200w ||K-001 FAVY Room heater is a that can effectively heat any given surrounding at adjustable temperatures. This product greatly helps to keep you warm during winters. This FAVY Room Heaters is from your trustable name Lagom Retail Store. Be it summer or winter, having the perfect room temperature is essential. The FAVY room heater is safe to use. Three long-running heating elements are incorporated into the heater's design. It consists of a thermostat, which allows the users to maintain the required temperature by tweaking the average power. The stand is designed to provide both upward and downward flow of warm air. FAVY Room Heater can be used as a forced air circulator, a drier, or a room heater"
Household,"Orpat OEH-1260 2000-Watt Fan Heater (Grey) Color Name:Grey   Life is made user friendly with ease of operating home appliances at orpat. The company has diversified in to this segment of consumer durables and home appliances with a big basket of home appliances ranging from hand blender, irons, mixer grinders, toasters, ovens, heaters, and fans etc."
Household,"STARVIN Aluminium 2000W Shockproof Waterproof Immersion Heater Rod with Hard Clay Technology Inside (Multicolour) High wattage 2000W, super fast heating. Shock Proof: complete safety due to advanced technology. ISI Marked: (adhering to maximum standards), Copper Element with Nickel Plating: for efficient performance and long life. Water Proof: all components are water proof, Convenient Bucket Handle: for easy usage. Than all other water heating options, Easy to use: continuous water supply not required unlike water heater."
Household,"Eveready Immersion Rod IH403-1000W Featuring a shock proof body, taking a bath comes with peace of mind with IH403.Key Features:1kW, 230V50HzWater resistant shock proof bodyCopper tube Heating ElementHanger Loop Cord ProtectorMax and Min Water level IndicationISI Safety approved."
Household,"Crompton Aqua Plus IWHAQUAPLUS (3KW) 3-Liter Vertical Instant Water Heater (Blue/White) Crompton is know for its superior quality and innovative products . Its high pressure withstanding capacity (6.5 bar) makes it suitable for high rise buildings and high pressure pump applications. Elegant design with a rare combination of technology color and style goes well with kitchen and bathroom decor. The high-power heating element (3000 watts) ensures you get hot water in no time. The anti-siphoning system prevents the back flow of water from the container, thus avoiding dry heating. Provides three levels of safety against high temperature and pressure with cutout, thermostat and safety valve. Stem type ISI marked thermostat and cutout ensures automatic temperature control and extra safety."
Household,"Indibni Wall/Door Hanging Mummy da Dhaba - Brown Pattern: Indibni Mummy Da Dhaba, 24x7 open. Utility: Gift for mom, special mothers day gift, ideal birthday gift for mumma, home decor, wall hanging for mummy's kitchen and unique gift for maa. Dimension: 8.5 inch x 13.5 inch (22 cm x 35 cm). Color: Brown or ochre. Type: Designer kitchen door sign or wall hanging. Material: 4 mm medium density fiber made out of wooden residual glued under heat and pressure. Matte finished print. Stainless steel chain. Black color back. Features: Anti-corrosion. Excellent durability. Indibni top of the line excellent Mummy Da Dhaba kitchen door sign is here to let your mom know how much inch Ghar ka Khana inch means to you as this adorable classic kitchen board describes the feeling, the bond which every child shares with his or her mom. Entitle your mom's favorite place, her kitchen with this stylish attractive wooden hanging and add a funky artistic touch to it. This is an exclusive decorative wall hanging gift to surprise your mother. Click 'Add to Cart' now to experience the loving bond which you share."
Household,Ashiyanadecors Artificial Flowers Basket Orange Yellow Natural Looking for Home & Garden Décor Color:Orange Yellow   These plants are about the size of your hand and really accent any area well. The greenery looks really lifelike and the stone base is well made.
Household,"Hyperbole Plastic UV Resistant Artificial Plant Eucalyptus Outdoor Shrubs Bushes Window Box (Light Green) 4 Pieces The Ideal HomeBig and full Artificial Eucalyptus Leave brighten up your home with overflowing greenery, and never wilt. Generous and elegant, well made and vibrantly colored, looks real-like."
Household,"Plantsguru Areca Palm Areca palm, the areca palm, scientific name dypsis lutescens (synonym:chrysalidocarpus lutescens) is a beautiful palm tree from madagascar. This plant is also known as butterfly palm, yellow palm, golden cane palm, madagascar palm and areca lutescens. It is a common ornamental in subtropical and tropical regions around the world. Probably it is the most cultivated nursery palm tree. However, it is Ã‚Â endangered and very rare in its natural habitat madagascar, the areca palm is a low maintenance plant and a fast grower. You can grow this exotic plant as a house plant. It will bring a tropical touch into your home and purify the air. The areca is consistently rated among the best houseplants for removing all indoor air toxins, the graceful areca palm tends to grow in clumps. The adult plant looks like a large bush that can reach 20 feet or more in height with a spread of 5-10 feet. Ã‚Â as a houseplant it is usually grown much smaller."
Household,ITOS365 Handmade Wooden Ashtray Round for Home Office Car Gifts Ashtrays are a must for any cigar smoker. We present a unique range of ash catchers that are artful with a modern twist. Grab one to compliment any smoking session with just the right touch of class. Handcrafted ashtray in Sheesham Wood (Indian rosewood) with a steel cup inside and drawer. Hand made by skilled artisans with premium finishing
Household,"Hosley Trendy Leaves Tealight Holder with 2 Clear Glasses Hosley presents an exciting new range of candle holders that are perfect for decoration. A unique combination of metal with glass. The candle holder Light is highly versatile and can be used to: Lighten up dull interiors, mood lighting at parties, on the dining table for candle light dinners, creating an ambience at home, in place of a candle holders at traditional events or rituals. It can accent your home or office for the right decor. Perfect for adding a decorative touch to any room's decor."
Household,"SD Decorz Pencil Jelly Candles, Multicolour Big shot gel candle glass 8 cm multicolor set of 6 candles. Glass candles presents stylish & designed decorative candles, exquisite t-lights, & decorative products. Decorative candles can be used at any occasion festival, birthday, wedding, ceremonies and casual.These candles are also make cherished gifts for all occasions. "" shot gel candle glass 8 cm multicolor set of 12 a set 12 candles. Glass candles presents stylish and designed decorative candles, exquisite t-lights, and decorative products. Decorative candles can be used at any occasion festival, birthday, wedding, ceremonies, casual.These candles are also make cherished gifts for all occasions."
Household,"Christmas Aromatic 12"" Long Tapered Candles - White Candle LWH(inches)-12x1x1 LWH(inches)-12x1x1 The Classic Scented Candle is a perfect home accessory to enhance the beauty of your home. It also makes lovely gift for any occasion. Caution :  Burn Candle with Sight . Never Leave burning candle unattended  After candle extinguishes allow candle holder to cool before touching or handling  Keep out of reach of Children & Pets  Trim wick to appropriate level before burning the candle."
Household,"Casa Decor Pack of 6 Ceramic White Classic Pumpkin Decorative Door Knobs- Pulls for Cabinet / Girls Dresser/Kids Cupboard/Kitchen Drawer Handles with Hardware Attached Our unique knobs collection can be used for updating the furniture or refurbishing a kitchen cabinet. This knobs are mostly hand painted. We offer pantone color variations, prints & transfers and bespoke paint patterns. We have showcased a small selection of the knobs that have been done in the past. These ceramic are knobs are glazed & baked to specific temperatures to experience truer colors. They are produced in various shapes & sizing with vibrant color patterns.So, buy knobs online today and give a perfect look to your furniture."
Household,"Decals Design 'Flower Vines' Wall Sticker (PVC Vinyl, 70 cm x 25 cm, Multicolour) Ideal for family lounge, bedroom, cafe and restaurant, kids room, nursery room etc. Features PVC, waterproof. These wall stickers decorate your home just in minutes. Wall sticker application instruction our wall decal application instructions will make it easy for you to apply your wall decals. The surface you wish to attach your decal must be clean and free from dust, grease or any other contamination. Simply peel those pre-cut pieces of wall stickers off from the backing paper and apply them to the desired area. Refer to the finished design shown in between the sheet and follow the numbers mentioned on the pieces to form the desired pattern. Freshly painted or lacquered surfaces must be allowed to completely cure for minimum 30 days before the decal is applied. After pasting the wall stickers on your wall, press firmly along the border and remove air bubbles if any. Repeat, if required. Do not apply on wet walls it will be helpful and fun if you take help of your friends or family members."
Household,Trust Basket Trustbin (Set Of Two 14 Ltrs Bins)-Indoor Compost Bin For Converting All Kinds Of Kitchen Food Waste Into Fertilizer
Household,"Sssilverware Stainless Steel Plain Pedal Dustbin/ Plain Pedal Garbage Bin With Plastic Bucket- - 5 Litre (7X10) Stainless Steel Plain Pedal Dustbin/ Plain Pedal Garbage Bin. Font color=""#333333"" face=""Roboto, Helvetica Neue, Helvetica, Arial, sans-serif""Dustbins Are Used As Waste Basket for Dry Waste Like Papers and Office Waste and also Used As Laundry Hamper for Soiled Clothes./Font"
Household,"Deckup Reno Office Desk and Study Table (Dark Wenge, Matte Finish) Color:Dark Wenge   Primary Material Is Engineered Wood With Melamine Laminate.Color: Dark Wenge, Finish: Matte Finish, Style: Contemporary."
Household,"Deckup Giona Office Desk and Study Table (Dark Wenge, Matte Finish) Color:Dark Wenge   This Desk Is Made Of Engineered Wood With Melamine Laminate Comes In Dark Wenge Color With Matte Finish. The Product Requires Basic Assembly."
Household,"ROYSTAR Analog Wall Clock (30 cm X 30 cm) DIAL -15 cm Color:30 CM X 30 CM   ROYSTAR Analog Wall Clock With Beautiful Design For Your Living Room, Bed Room & Dining Room. The Product Is Made High Quality Colors & Materials Decorated On Along With Glass. It Is Durable And Look Elegant And Feel Royal For Oneself At Home. The Clock Is Aa Battery Operated. The Modern Work Reflect True Style And Looks Stunning Hanging On Wall. The Product Is Made By Specialized Skills And Supervision."
Household,Divine Crafts Peacock Papier Mache Wall Clock (Multicolor) Divinecrafts Transfixing Wall Clocks Are Very Attractive In Looks And Easy To Handle From A Wide Variety Of Vintage Clocks We Provide You Some Of The Master Pieces Which Can Ever Let You Regret On Your Purchase.These Wall Clocks Are Desiged With Perfection And Decorated With Charm To Provide Your Interior A Very Elite Apeal. The Clocks Are Very Durable Made Up Of Wood Runs On The Power Of Battery And Easy To Clean With Dry Cloth.
Household,"Random Colors Round Plastic Wall Clock (30 cm x 30 cm x 5 cm, Black) The Advance Plastic Wall Clock comes in a beautiful design and will make a wonderful addition to your home or office walls. Its classic look will instantly fit into many existing home decor styles."
Household,"Ajanta Quartz Wall Clock (32 cm x 32 cm x 2 cm, Ivory Dial and Golden Rim) Color Name:Gold   A fine addition to a household, this is a well-designed clock. This Clock boasts of a dial which is really easy to read and understand. Moreover, it comes along with beautiful design. It will go well with traditional as well as contemporary set up. It can be used in homes, offices as well as other places."
Household,"Amazon Brand - Solimo 12-inch Wall Clock - Classic Roulette (Silent Movement, Black Frame) Bring function and flair to your living space with Solimo’s Wall Clock. Its classic design with a modern twist helps you keep an eye on the hour all the while adding panache to your decor. Crafted from choice materials, this expertly crafted clock lends the added convenience of checking the time without having to take out your smartphone."
Household,"SD Enterprises Sonic Plastic Analogue Wall Clock (Blue and White, 18cm Dia) The elegant and pleasing sonic wall clock looks great, and is sure to make your decorative wall clock the centrepiece of your home, office or kitchen wall. Treat yourself, or make this novelty clock the perfect for housewarming, father's day, christmas, wedding, anniversary, birthday, retirement, or for no reason at all. Polished finish. Quartz. Battery required. Size of the wall clock is height 7.25 inch, breadth 7.25 inch and depth is 1.5 inch 1 wall clock model number hdwcplso133 model name so-133 pack of 1 sub-category home decor - clocks and wall decor luxury clock no power source battery battery 1 dial color white dial material plastic case bezel material plastic case color blue hour markers english numerals number of hands 3 weight 350 g other features designer blue and white wall clock / watch ,descent for home and office."
Household,"Ajanta 7 inches Wall Clock for Home/Offces/Bedroom/Living Room/Kitchen (Step Movement, Black) Color:Black   Ajanta mfg. pvt. ltd is one of the leading company in india with the presence in over 32 countries. If you're looking for a simple, yet classy clock for your home or office, Ajanta Wall Clock is a great choice. Its elegant design is sure to blend well with the interiors of your home or office. This clock is made of highly durable and sturdy Plastic to give it long lasting functionality. Moreover, its body is designed in a gorgeous, classy shades. This beautyful wall clock is designed to enhance beauty of your home or office."
Household,"Decals Creation Wall Sticker, Wall Art , Fridge Sticker , Wall Stiker (Light Switches 'Flowers' Sticker) Set Of 3 Ideal for family lounge, bedroom, cafe and restaurant, kids room, nursery room, etc. Features PVC, non-toxic and waterproof. These wall stickers decorate your home just in minutes. Our wall decal application instructions will make it easy for you to apply your wall decals. The surface you wish to attach your decal must be clean and free from dust, grease or any other contamination. Simply peel those pre-cut pieces of wall stickers off from the backing paper and apply them to the desired area. Refer to the finished design shown in between the sheet and follow the numbers mentioned on the pieces to form the desired pattern. Freshly painted or lacquered surfaces must be allowed to completely cure for minimum 30 days before the decal is applied. After pasting the wall stickers on your wall, press firmly along the border and remove air bubbles if any. Repeat, if required. Do not apply on wet walls. It will be helpful and fun if you take help of your friends or family members."
Household,"Decals Design 'Dreamy Girl with Flying Colourful Butterflies' Wall Sticker (PVC Vinyl, 60 cm x 90 cm) Ideal for family lounge, bedroom, cafe and restaurant, kids room, nursery room etc. PVC, non-toxic and waterproof. These wall stickers decorate your home just in minutes. Easy installation the surface you wish to attach your decal must be clean and free from dust, grease or any other contamination. Simply peel those pre-cut pieces of wall stickers off from the backing paper and apply them to the desired area. Refer to the finished design shown in between the sheet and follow the numbers mentioned on the pieces to form the desired pattern. Freshly painted or lacquered surfaces must be allowed to completely cure for minimum 30 days before the decal is applied. After pasting the wall stickers on your wall, press firmly along the border and remove air bubbles if any. Repeat, if required. Do not apply on wet walls. It will be helpful and fun if you take help of your friends or family members."
Household,"CVANU Vinyl Window Frosting Film Flower Sticker, 24x36-inch (White) For Installation: Step1. Keep Window or Glass clean. Step2. Wet the Window or Glass with water( Soapy water will be the choice ) Step 3. Remove the Static Film from backing protect sheet ( Please MAKE SURE you have removed it before you apply the window film to glass) Step-4. When you install it, Apply to wet glass and smooth with hands. Step-5. Squeegee away water and air bubbles. (No Spatula Included In the package) Step-6. Much easier than Wall Decals, it's no problem for you. Step-7. Enjoy your works. If you want to remove it, simply peel the window film from any corner. It comes off cleanly leaving no residue."
Household,"Interio Crafts Lord Ganesha Water Fountain Indoor | Lord Ganesha Fountain for Home | Fountain for Room and Office Table Decor | Material : Polyresin, Size 22 X 19 X 30 This is a beautiful indoor lord ganesha water fountain for home decor. It is an elegant tabletop fountain which will enhance your house interior. Thank you for shopping at Interio Crafts."
Household,"Interio Crafts 4-Tier Lord Ganesha Table Top Water Fountain | Indoor Fountain | Water Fountain for Home | Fountain for Decor with LED Light | Material : Polyresin, Size : 23 x 14 x 18 cms. This is a beautiful indoor lord Ganesha water fountain for home decor. It is an elegant tabletop fountain which will enhance your house interior. Thank you for shopping at Interio Crafts."
Household,"Plantex Stainless Steel Triple Step Swing Fruit & Vegetable Basket for Kitchen/Fruit Basket for Dining Table/Fruit & Vegetable Storage Basket This Plantex Product 3 Tier Fruit Basket Showcase an assortment of fresh produce, snacks, and other household items in a decorative double tier basket stand. Removable Basket - Versatile tiers easily detach into two individual fruit bowls and double as amazing serving pieces - Fit more fruit and veggies in half the space -Great for small kitchens and dining areas, Multi-purpose Stand - Ideal for any room in the house or for seasonal/holiday purposes.Also makes a really perfect gift. 100% Stainless Steel Material. Measures helping to keep your vegetables and fruits fresher longer! The sturdy chrome metal design makes for ideal pantry storage or a beautiful centerpiece on your counter best. fruit bowl 3 level triple hammock design to artfully display your fresh produce. fruit bowl centerpiece Chrome metal construction for sturdiness and sophisticated looks. kitchen storage solution or an eye-catching centerpiece on your counter best.  fruit bowls for the counters Bowls can easily be got rid of to make use of as separate serving pieces."
Household,"Havells Leganza 1200mm Ceiling Fan (Bronze and Gold) Stunning Looks and Powerful Performance The Havells Leganza ceiling fan is one of the most good looking fans from the elaborate range of Havells home appliances. Its attractive finish gives your ceiling a classy look and it blends with any decor scheme. The fan has four blades that provide sufficient air flow even in large sized rooms and help you beat the heat in the summer season. Havells ceiling fan comes in a dual bronze and gold tones. So, if you need a smart looking fan for your living room, then this Havells fine might just be what you are looking for.Robust Features The Havells gold ceiling fan is a unique fan with four blades to provide effective cooling to your room. It has exotic blade trims and a body ring that gives it a classy finish. The 4 blade ceiling fan provides an air sweep of 1200mm, which makes it a great choice for larger sized rooms as well. The Havells 4 blade ceiling fan also comes with a 2 year warranty and is designed for prolonged performance. With the known durability, stunning looks and exceptional performance, this Havells fan can be a great choice to spice up your home and stay cool this summer. Brand: Havells Colour: Bronze and gold Additional Features: Metallic paint finish, 4 blade fan, exotic blade trims and body ring, 1200mm sweep  Technical Specification: Design Features: Colour :Bronze-Gold Colour options :Pearl White-Silver Blade finish :Metallic Decorative features :Body Ring with Trim Dimensions and Weight: Weight (kg) :5 Packaging dimensions wxhxd (mm) :BLADE 545 x 145 x 78 :MOTOR 270 x 215 x 198 Safety features: Motor protection through thermal overload protection device :NA Performance Features: Air delivery (cmm) :230 High performance at low voltage :No Rated Speed (RPM) :350 Basic-Features: Sweep size (mm) :1200 No. of blades :4 Reversible blades :No Remote control option :No Downrod length (mm) :260 Warranty: Guarantee :2 Years In the box:Sales package contains :Fan Motor, Blade Set, DownRod, Canopy Set, Shackle Kit, and Twisted Wire, guarantee card Underlight Features: Light Kit :No Number of Lights :NA Type of Lamp :NA Shades Glass Type of underlight :NA Light Holder :NA Recommended Light Bulb Shape :NA Power features: Power consumption (Watts) :72 Rated Voltage (Volts) :220-240 Rated Frequency (Hertz) :50 BEE Rating Energy efficiency feature :NA"
Household,"HAVELLS 1250 MM STEALTH AIR DECORATIVE CEILING FAN PEARL WHITE (DUST RESISTANT) Color Name:Pearl White   Add a dash of elegance amalgamated with power, performance, comfort, safety and durability. The Havells ceiling fans are an imperative part of every home and are built to be energy efficient. Add a sense of style and exuberance to your rooms and offices with our innovative and trendy designs. With easy installation, our range of ceiling fans is a fit and forget proposition. Ceiling fans are an imperative part of any household. What you select for your house depicts your style and when people walk in through that door, Havells ceiling fans help you make an impression. Fans for your roof come in different varieties. Embrace your choices with options like underlight fans."
Household,"Hand Art Terracotta Home Decorative Multicolour Tribal Mask & Egyptian Mask Combo-4 Pcs Panchmura of Bankura, West Bengal  is home to 350 crafts persons who are involved in making Terracotta Masks & Horse inexorably linked to their habitant culture. Bold demonic look & pretty look is the characteristic feature of the masks. The special Terracotta clay collected from different parts of the surrounding villages of West Bengal & shape the beautiful masks with the beautiful artistic hand work of the village artisans & then burn in the furnace & then finally colour it. The product is purely handmade & no inorganic chemicals used for colouring. The products are washable with water soaking cloths."
Household,"Skeyaa Brass Deer Mask Door Knocker (Bell) Pull Ring Handle, Decorative Antique Piece. Weight 0.95 Kgs Add some Home, Office or any other place this Beautiful decor to any door with this Brass Wall Mount Deer Call Bell. This beautiful piece of rustic decor is perfect for hanging on any door in your House, Office cabin, lodge, office door, and more. Constructed from 100% Pure Brass metal for functionality and durability, this Wall Mount Deer doorbell measures 8 x 4.5 x 3.5 (Inch) . Perfect to give as a gift to friends or family member, the Brass Metal Wall Mount Deer Door Bell ships brand new with our 100% customer satisfaction guarantee."
Household,Kolorobia Dazzling Ikat Decorative Plate 7.5 inches This decorative Wall Plate celebrates the ornate dyeing technique of “Ikat” of Southeast and Central Asia under Kolorobia’s Dazzling Ikat theme. Traditional patterns of the Ikat are complemented with a colorful blend of orange and pink with a splash of yellow and blue to rev up the style of your home.
Household,"KOLOROBIA BABUR Inspired Home DÉCOR Wall Plate 7.5"" Dedicated to great Mughal emperor Babur and his inclinations for the charming Char Bagh, this Babur themed home decor wall plate is gorgeous in every sense. Add a sense of beauty and elegance with the embellished floral motifs in leaf and vine patterns. Rev up the aesthetics of your living space with the exuberant colour play of scarlet and chrome yellow."
Household,"Dhamija Enterprises Rare Handcrafted Yellow/Black Design Ceramic Decorative Plate/Platter with Stand A decorative ceramic plate with vibrant images for a special keepsake gift! Featuring a subtle contour and smooth edge, this plate looks beautiful on a wall or table top. Very suitable for Home Decor or as a gift for your loved ones. Exquisitely Designed Ceramics Serving To Adorn Your Cuisine Or Kitchen and Guests Table With Style. Durable And Elegant, It Will Be A Marvelous Addition To Your Culinary Collection. Product Usage: It is an exclusive showpiece for your home, sure to be admired by your family & friends. Comes with a Hook on the back of plate for easy wall hanging.  Comes with a stand for easy display on table / console.  Vibrant, full-color printing with glossy finish."
Household,"HANDICRAFTS PARADISE Decorative Plate MUGHAL Design made in makrana marble, the decorative plate has an interesting feel as it will make any corner glow. Resting on a wooden stand, the product has a mughal theme with beautiful painting done on it. Traditional colors, gold painting and kundans further embellish it.other than personal utility, it can be used for gifting too. Being handcrafted, it may have mild variations in the design and colour."
Household,Metier 12 Inch Tall Glass Smoking Hookah with Metal Plate/AshCatcher and Ceramic Chillum/Bowl. Color Name:Black & Golden   This is 12 Inch Tall Glass Smoking Hookah With Metal Plate/ AshCatcher And Ceramic Chillum/ Bowl.
Household,"JaipurCrafts WebelKart Decorative Unique Designed 22 inch Glass, Iron Hookah JaipurCrafts Hookahs come in amazing designs and are made using materials of the finest quality to light up any atmosphere. It is a super-convenient product making you enjoy it from the moment you receive it. Our scientific designs enables it to retain and release a decent amount of smoke, allowing for a more enjoyable smoking experience. !!! Unlimited Fun with Minimal Fuss This hookah is easy to set up. It can also be disassembled for convenient storage, making it easy for you to take it along with you even when travelling. Appealing Colors Classy and stylish, this hookah is just perfect for enhancing the look of your glassware collection. With attractive colors, this Hookah can be a surprise gift for your friend. Durable Material JaipurCrafts pay special attention in using materials which make your hookahs last for a very long time. Safety First Most of the components used in JaipurCrafts hookahs are heat resistant. Our special smoking pipe allows you take in and blow out a decent amount of smoke so you have the perfect excuse to chill with your friends !!!"
Household,"Decora Craft Buddha Backflow Smoke Fountain with Scented Cone Incenses (Blue, Standard Size)"
Household,"SN Handicrafts Idols Ganesha Playing Bansuri Ganesha Idol 14cm(H) X 6.0cm (L) X 9cm(W) Showpiece Gift Home Decor & car dasbord A Golden Colour Ganesha Idol Embellished Ganesha Idol Playing Decorated Murli Adorn your Home With this Enchanting Statue of Lord Ganesha Content: One Ganesha Idol , Material: Polyresin An Alluring Gift for your Loved Ones"
Household,ACTC Ganesha Sitting Statue | Ganesha Statue | Ganesha Idol | Ganesha Statue for Good Luck | Ganesha Idol for Happiness | Ganesha Figure for Good Fortune | Ganesha Statue for Home Decor & Gift.
Household,"Indian Art Villa Handmade Vintage Design Brass Gramophone Phonegraph Showpiece, Home Decor Gift Item, 9.5"" Inch Item Package Quantity:1   IndianArtVilla Brass items have antique designs. The item is highly durable, elegant and a wonderful addition to your Home Decor. It comes in a Fancy red/blue colored gift box and can be readily turned into a wonderful Anniversary, Wedding, Diwali, Valentine gift item. CARE TIPS Dusting - First, use a soft brush or clean cotton cloth to dust. Removing Candle Wax - Candle wax can be removed from a silver holder by simply running hot water over the area containing the wax. The softened wax should be easy to pry out with a finger. Never risk scratching the piece by using a knife or other sharp object. Washing and Drying - Once all dust and wax are removed, wash the item by hand with warm water and a gentle dish washing soap to remove any food but don't soak the silver in water for any length of time. Rinse the piece well with clean water, distilled is best, and dry immediately with a soft, lint-free cloth. A hair-dryer set on warm helps to dry hard-to-reach places. After your pieces are clean and completely dry, wrap each of them individually with acid-free buffered tissue, butter paper or washed cotton, linen, or polyester to store. Do not use woolor newspaper, which can cause excessive tarnishing that will be difficult to clean, or even worse can remove silver plating. Safely Display Brass items in Your Home - If you'd like to display your Brass items rather than storing it, a glass-enclosed cabinet makes a good choice. Avoid unvarnished wood shelves that can omit harmful vapors and can cause tarnishing.Glass shelves are preferred over wooden shelves.You'll have to avoid displaying or storing silver near cotton felt, wool or velvet as well."
Household,ITOS365 Handmade Vintage Dummy Gramophone Showpiece Only for Home Décor ITOS365 brings you the traditional art of Indian artists by offering you the most beautiful wooden handicraft products made by the rural artists of India.All are made by Rural Artists of India!! So buy them & promote India.
Household,"DreamKraft Brass Safety Incense Holder Agarbatti Stand with ash catcher- 28 X 9 X 9 CM Color:#Design1                                                                                 |                            Item Package Quantity:1   Brass Incense Holder , made of pure brass and high quality polish. This can be use on daily basis. (THIN SHEET) Handle with care. This Agarbatti stand can be used both in houses and offices  It is totally safe to use and saves children from burns  It is fitted with a separate ash collector that keeps the puja house, room and office place clean  It has the capacity to hold 5 sticks at a time  Easy to clean"
Household,"Little India Meenakari Work Lord Ganesh Marble Pooja Chowki (White) Celestial Ganesha idol made from white marble hand painted in red and gold, studded with colorful stones, idol sitting on the marble chowki. Bring home this season, the precious """"lord Ganesha with peocock on marble chowki """" to decorate and create an auspicious aura in your living space. Made of marble, it has been hand enameled using rich red, green, blue and golden colors. It serves as a great gift, especially around religious celebrations and festivities."
Household,"Trendy Crafts™ Ganesh, Ganesha on Leaf - Ganesh with Diya - Lord Ganesha Metal Hand Craved for Home Decorative Gift Puja The Ganesha Ji idol is sitting on a leaf with a fixed Pooja Deepak/ Diya placed on the leaf. The big leaf and Ganesha Ji statue has a detailed carving work and it makes it look real. The metal statue has a permanent antique golden polish which stays intact. The Dimension of Leaf Ganesha Ji is 11 X 9.5 X 7 cm.Place it in your house and get praised for your exclusive choice. Great option for decoration on a festival, placing in worship area or gifting on various auspicious occasions."
Household,"Stone, Bone, Antler, & Shell: Artifacts of the Northwest Coast"
Household,"SAF 'Ganesha' Framed Painting (Wood, 12 inch x 12 inch)"
